        -1.02000000000000001776357       0.80000000000000004440892       0.90000000000000002220446
        -1.08537185191977214593351       0.87499956028824532605626       0.90995546109594582784297
        -1.14988101331917058622878       0.95124731755648561648542       0.91468684286260948379521
        -1.21335089405978258092489       1.02850566358690120871699       0.91418048661295825407791
        -1.27560066658865300937009       1.10653964885712241539295       0.90842064640588016111167
        -1.33644433935925199818939       1.18511352974373918023332       0.89739035130484046121069
        -1.39568970264327996133602       1.26398770570098029075723       0.88107253281155373247913
        -1.45313721535857065525477       1.34291584424725729540739       0.85945124307073839098337
        -1.50857883676236892434019       1.42164217467905373837311       0.83251335872551823769072
        -1.56179686568283226932863       1.49989878913713026165055       0.80025048793595088270081
        -1.61256280026939191607482       1.57740293434565259644842       0.76266130270694842963053
        -1.66063626768095740082742       1.65385426673306490386040       0.71975439536670915430250
        -1.70576409334722089994330       1.72893207300261075864967       0.67155177798176723946710
        -1.74767961216400280477501       1.80229249954663961474921       0.61809317408639674606974
        -1.78610237041563646442910       1.87356588827476766567770       0.55944126945367578240820
        -1.82073842842694011423532       1.94235439186165015357233       0.49568809401105917711305
        -1.85128155036869745941885       2.00823014435308611069786       0.42696268815794213846715
        -1.87741565581210578805837       2.07073439767333766781121       0.35344014459295874930334
        -1.89881899630377204424292       2.12937819875131006952529       0.27535198437892582923325
        -1.91517058492249114820538       2.18364536004536446966995       0.19299759034886382336182
        -1.92615940385620576513759       2.23299862842059715362097       0.10675605109335462028497
        -1.93149677923253926259406       2.27689000865101798254386       0.01709725496852165793626
        -1.93093197558609874775470       2.31477603871237969102026      -0.07540953752093057516070
        -1.92427038670210670545657       2.34613828109993516335408      -0.17009199362640564645588
        -1.91139296416957438218276       2.37050840329654644023094      -0.26617846926531496531965
        -1.89227440198484808675516       2.38749583416210553465930      -0.36281146965256261260890
        -1.86699700506437071823029       2.39681464036136038231461      -0.45907172964045145358014
        -1.83575714717829696631668       2.39830536496641855137568      -0.55401169820177054159416
        -1.79886221611280161525315       2.39194775660381342419214      -0.64669477934877839242489
        -1.75671780201030669488205       2.37786182043185423395926      -0.73623489787126072947387
        -1.70980699387024381863398       2.35629705173248282790155      -0.82183065958502476977543
        -1.65866520511716974972671       2.32761217479752424708295      -0.90278975492779744982386
        -1.60385441407032214300443       2.29224929882351879939506      -0.97854171137618062292773
        -1.54594008701126384153213       2.25070670040557452296071      -1.04863962400652299677972
        -1.48547276920195092664301       2.20351365285903844082327      -1.11275323169067918982478
        -1.42297504421965581578036       2.15120941050829417307000      -1.17065643424429799424047
        -1.35893351531548045585396       2.09432715353226983623358      -1.22221213631137959332307
        -1.29379491826901582562925       2.03338274567202104137209      -1.26735665247261919397204
        -1.22796529467498483079169       1.96886761509705876527221      -1.30608512284762712241104
        -1.16181122345525045247427       1.90124486862648889307081      -1.33843870868173531185619
        -1.09566229262483982864751       1.83094776774481182712861      -1.36449384586108668493409
        -1.02981420304336768190012       1.75837982167265804989142      -1.38435352857736604370587
        -0.96453208295349912582139       1.68391591318564315393758      -1.39814043503149498803850
        -0.90005373811002309381024       1.60790402525020481583340      -1.40599164522515374109446
        -0.83659266535468190806313       1.53066726270710584678625      -1.40805469866319588057024
        -0.77434072268869336141961       1.45250595863162490495313      -1.40448477016463324495987
        -0.71347038256139116985111       1.37369972145522911688431      -1.39544278877870886468315
        -0.65413650166032899502255       1.29450932014776265432943      -1.38109438034449905075007
        -0.59647750435469537588773       1.21517834038386163264533      -1.36160955814889561565906
        -0.54061591846647127912462       1.13593445234741263760725      -1.33716325700231375428473
        -0.48665789235540524160228       1.05699030010282202241001      -1.30793671381871590142509
        -0.43469140336331840712703       0.97854373368211877703970      -1.27412004569595116443281
        -0.38478241312887301317502       0.90077711571176277693951      -1.23591651637004962260846
        -0.33696772303472982690309       0.82385517786696649267242      -1.19354942355779813922823
        -0.29124229974327225933806       0.74792047698403829603109      -1.14727334038953920902770
        -0.24753700986496171565499       0.67308472165510790929943      -1.09739297993190887403614
        -0.20567937334607999666503       0.59941283821468516190833      -1.04429599020372920747945
        -0.17157914067753890496881       0.53820172676191269101054      -0.99741573900132396435225
        -0.14412348973344854541345       0.48848753397077343541000      -0.95778293211385023830928
        -0.12169610264032773572218       0.44792675375194623832442      -0.92468121181673812447599
        -0.11707160026144994291464       0.43960171897510857963454      -0.91782922671801370206879
        -0.11264291481156797625207       0.43164870903373769861489      -0.91127112902673790273411
        -0.10839944139622860463934       0.42404917775501854704245      -0.90499588120375429323161
        -0.10598489228206273149446       0.41973798813579699107379      -0.90143268867509895869716
