 H=     100.000000000000000000 XMU=       1.047199999999999909 RR=    6462.131761039372577216 THETAR=       0.526464605821705511
 H=     100.000000000000000000 XMU=       1.047199999999999909 RR=    6462.131761039372577216 THETAR=       0.526464605821705511
 H=     100.000000000000000000 XMU=       1.047199999999999909 RR=    6462.131761039372577216 THETAR=       0.526464605821705511
 H=     100.000000000000000000 XMU=       1.047199999999999909 RR=    6462.131761039372577216 THETAR=       0.526464605821705511
 H=     100.000000000000000000 XMU=       1.570799999999999974 RR=    6456.752314245457455399 THETAR=       0.000003697590364504
 H=     100.000000000000000000 XMU=       1.570799999999999974 RR=    6456.752314245457455399 THETAR=       0.000003697590364504
 H=     100.000000000000000000 XMU=       1.570799999999999974 RR=    6456.752314245457455399 THETAR=       0.000003697590364504
 H=     100.000000000000000000 XMU=       1.570799999999999974 RR=    6456.752314245457455399 THETAR=       0.000003697590364504
 H=     100.000000000000000000 XMU=       1.570799999999999974 RR=    6456.752314245457455399 THETAR=       0.000003697590364504
 H=     100.000000000000000000 XMU=       0.785399999999999987 RR=    6467.488949360442347825 THETAR=       0.788702817902970810
 H=     100.000000000000000000 XMU=       0.785399999999999987 RR=    6467.488949360442347825 THETAR=       0.788702817902970810
 H=     100.000000000000000000 XMU=       0.785399999999999987 RR=    6467.488949360442347825 THETAR=       0.788702817902970810
 H=     100.000000000000000000 XMU=       0.785399999999999987 RR=    6467.488949360442347825 THETAR=       0.788702817902970810
 H=     100.000000000000000000 XMU=       0.785399999999999987 RR=    6467.488949360442347825 THETAR=       0.788702817902970810
